Lemon Cake,Lemon Tart,,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Apricot Tart,Raspberry Cookie,Cheese Croissant,Orange Juice,Hot Coffee,,,
Truffle Cake,Gongolais Cookie,,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Apple Danish,Bottled Water,,,,,,
Apple Tart,Apple Croissant,Apple Danish,,,,,
Marzipan Cookie,Tuile Cookie,Apple Croissant,,,,,
Chocolate Cake,Casino Cake,Almond Twist,Chocolate Coffee,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Strawberry Cake,Napoleon Cake,Raspberry Lemonade,,,,,
Chocolate Cake,Casino Cake,Cheese Croissant,Chocolate Coffee,Vanilla Frappuccino,,,
Blueberry Tart,Apricot Croissant,Blueberry Danish,Hot Coffee,,,,
Strawberry Cake,,,,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Strawberry Cake,Chocolate Eclair,Berry Tart,Pecan Tart,Walnut Cookie,,,
Lemon Cake,Opera Cake,Coffee Eclair,Cherry Tart,,,,
Chocolate Eclair,Tuile Cookie,,,,,,
Coffee Eclair,Napoleon Cake,Blackberry Tart,Single Espresso,,,,
Chocolate Eclair,Apple Tart,Pecan Tart,Ganache Cookie,Apple Danish,Single Espresso,,
Napoleon Cake,Raspberry Cookie,Almond Croissant,Orange Juice,,,,
Blueberry Tart,Gongolais Cookie,Chocolate Meringue,Tuile Cookie,Cheese Croissant,Blueberry Danish,Single Espresso,
Chocolate Cake,Lemon Cake,Truffle Cake,Walnut Cookie,Apricot Croissant,,,
Strawberry Cake,Coffee Eclair,Napoleon Cake,Apple Pie,Almond Twist,,,
Coffee Eclair,Blackberry Tart,Almond Twist,Vanilla Frappuccino,,,,
Lemon Cake,Apple Pie,Lemon Tart,Ganache Cookie,Green Tea,,,
Marzipan Cookie,Tuile Cookie,Cherry Soda,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Coffee Eclair,Berry Tart,Blackberry Tart,Apricot Croissant,Single Espresso,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Opera Cake,Apple Croissant,Apricot Danish,,,,,
Blueberry Tart,Apricot Croissant,,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,,,,
Blackberry Tart,Apple Croissant,Cherry Soda,Single Espresso,,,,
Strawberry Cake,Cherry Tart,Marzipan Cookie,Lemon Lemonade,Raspberry Lemonade,,,
Coffee Eclair,Vanilla Eclair,Raspberry Cookie,Almond Bear Claw,Blueberry Danish,,,
Chocolate Tart,Lemon Tart,Blueberry Danish,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Coffee Eclair,Apple Pie,Almond Twist,,,,,
Lemon Cake,Raspberry Cookie,Lemon Cookie,Blueberry Danish,Lemon Lemonade,Raspberry Lemonade,Green Tea,
Almond Bear Claw,Hot Coffee,,,,,,
Chocolate Cake,Opera Cake,Almond Twist,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Apple Tart,Chocolate Meringue,Walnut Cookie,Chocolate Croissant,Green Tea,,,
Truffle Cake,Coffee Eclair,Blackberry Tart,Lemon Cookie,Raspberry Lemonade,Single Espresso,,
Truffle Cake,Cherry Tart,Raspberry Cookie,Single Espresso,,,,
Chocolate Cake,Lemon Cookie,Chocolate Coffee,,,,,
Casino Cake,Cherry Tart,Apricot Danish,Orange Juice,,,,
Apple Croissant,Cheese Croissant,Cherry Soda,Single Espresso,,,,
Pecan Tart,Tuile Cookie,,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Walnut Cookie,Apple Croissant,,,,,,
Berry Tart,Bottled Water,Single Espresso,,,,,
Casino Cake,Coffee Eclair,Blueberry Tart,Chocolate Tart,Apricot Croissant,Cheese Croissant,Almond Twist,Hot Coffee
Casino Cake,Apricot Tart,Blueberry Tart,Chocolate Tart,Lemon Tart,Ganache Cookie,Chocolate Meringue,
Strawberry Cake,Pecan Tart,Apple Croissant,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Cheese Croissant,Orange Juice,Single Espresso,,,,,
Chocolate Eclair,Vanilla Eclair,Almond Tart,Cheese Croissant,Almond Bear Claw,,,
Chocolate Meringue,,,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Marzipan Cookie,Tuile Cookie,Orange Juice,,,,,
Apple Pie,Blackberry Tart,Lemon Tart,Chocolate Meringue,,,,
Lemon Cake,Truffle Cake,Cherry Tart,Lemon Tart,Raspberry Cookie,Apricot Danish,Cherry Soda,
Cheese Croissant,Orange Juice,,,,,,
Lemon Cake,Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Opera Cake,Cherry Tart,Pecan Tart,Chocolate Croissant,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,Cherry Soda,,,,
Chocolate Cake,Almond Tart,Apple Pie,Chocolate Tart,Marzipan Cookie,Chocolate Croissant,,
Blackberry Tart,Lemon Cookie,Vanilla Meringue,,,,,
Strawberry Cake,Napoleon Cake,Pecan Tart,Lemon Cookie,Chocolate Croissant,,,
Lemon Cake,Cherry Tart,Lemon Tart,,,,,
Chocolate Cake,Casino Cake,Chocolate Croissant,Chocolate Coffee,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Blueberry Tart,Tuile Cookie,Chocolate Coffee,,,,,
Lemon Cake,Casino Cake,Vanilla Eclair,Raspberry Cookie,Lemon Cookie,,,
Lemon Cake,Lemon Tart,Lemon Cookie,Almond Twist,,,,
Berry Tart,Raspberry Cookie,Chocolate Meringue,Orange Juice,,,,
Apricot Tart,Berry Tart,Ganache Cookie,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Chocolate Tart,Bottled Water,,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Blueberry Tart,Lemon Cookie,Vanilla Meringue,Hot Coffee,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Cherry Tart,Apricot Danish,Almond Bear Claw,,,,,
Almond Tart,,,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Almond Tart,Cherry Tart,Tuile Cookie,,,,,
Lemon Cake,Walnut Cookie,Cherry Soda,,,,,
Casino Cake,Blackberry Tart,Almond Twist,Cherry Soda,,,,
Truffle Cake,,,,,,,
Lemon Cake,Cherry Tart,Lemon Cookie,Orange Juice,,,,
Apricot Tart,Chocolate Tart,Pecan Tart,Chocolate Meringue,Walnut Cookie,Apple Danish,Vanilla Frappuccino,
Truffle Cake,Blueberry Tart,Apricot Croissant,Hot Coffee,,,,
Opera Cake,Cherry Tart,Walnut Cookie,Apricot Danish,,,,
Apple Tart,Walnut Cookie,,,,,,
Strawberry Cake,Apricot Tart,Chocolate Tart,Marzipan Cookie,Orange Juice,,,
Vanilla Eclair,Apple Pie,Almond Croissant,Almond Bear Claw,Hot Coffee,,,
Lemon Cake,Strawberry Cake,Napoleon Cake,Berry Tart,Lemon Tart,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Blueberry Tart,Pecan Tart,Lemon Cookie,Apple Danish,Almond Bear Claw,,,
Berry Tart,Bottled Water,,,,,,
Casino Cake,Lemon Tart,,,,,,
Raspberry Lemonade,Cherry Soda,,,,,,
Pecan Tart,Walnut Cookie,Chocolate Coffee,Cherry Soda,,,,
Apricot Tart,Marzipan Cookie,Tuile Cookie,Apple Croissant,Chocolate Croissant,Single Espresso,,
Blackberry Tart,Cherry Tart,Gongolais Cookie,,,,,
Pecan Tart,Gongolais Cookie,Tuile Cookie,,,,,
Coffee Eclair,Blackberry Tart,Blueberry Danish,Chocolate Coffee,Single Espresso,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Napoleon Cake,Apple Croissant,,,,,,
Walnut Cookie,Apple Croissant,Chocolate Croissant,Blueberry Danish,,,,
Almond Croissant,Chocolate Croissant,,,,,,
Apple Danish,Almond Twist,Blueberry Danish,,,,,
Chocolate Eclair,Bottled Water,,,,,,
Strawberry Cake,Chocolate Croissant,,,,,,
Cherry Tart,Marzipan Cookie,,,,,,
Truffle Cake,Vanilla Eclair,Chocolate Croissant,,,,,
Casino Cake,Opera Cake,Berry Tart,,,,,
Berry Tart,Ganache Cookie,Bottled Water,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Berry Tart,Bottled Water,,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Tuile Cookie,Apricot Croissant,,,,,,
Casino Cake,Ganache Cookie,Chocolate Meringue,Almond Twist,Lemon Lemonade,,,
Lemon Cookie,Chocolate Meringue,Almond Twist,Vanilla Frappuccino,,,,
Truffle Cake,,,,,,,
Casino Cake,Almond Tart,Tuile Cookie,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Apple Tart,Almond Twist,Vanilla Frappuccino,,,,,
Strawberry Cake,Napoleon Cake,Blueberry Danish,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Almond Tart,Berry Tart,Pecan Tart,Chocolate Coffee,,,,
Tuile Cookie,Apricot Danish,Apple Danish,,,,,
Apple Pie,Apricot Croissant,Apple Danish,,,,,
Lemon Cake,Apricot Tart,Lemon Tart,Tuile Cookie,Vanilla Frappuccino,,,
Strawberry Cake,Blueberry Tart,Chocolate Meringue,Apricot Danish,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Chocolate Cake,Berry Tart,Chocolate Coffee,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Chocolate Cake,Blueberry Tart,Cheese Croissant,Green Tea,,,,
Cheese Croissant,Almond Bear Claw,Orange Juice,,,,,
Lemon Cake,Orange Juice,,,,,,
Lemon Cake,Lemon Tart,,,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Coffee Eclair,Blackberry Tart,Apple Danish,,,,,
Opera Cake,Coffee Eclair,Blackberry Tart,Cherry Tart,Raspberry Cookie,Apricot Danish,,
Opera Cake,Vanilla Eclair,Blackberry Tart,Cherry Tart,Walnut Cookie,Hot Coffee,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Marzipan Cookie,Cheese Croissant,Orange Juice,,,,,
Blueberry Tart,Lemon Tart,Apricot Croissant,Hot Coffee,,,,
Apple Pie,Pecan Tart,Raspberry Lemonade,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Apple Danish,Orange Juice,,,,,,
Blueberry Tart,Apple Croissant,Bottled Water,,,,,
Blueberry Tart,Raspberry Lemonade,,,,,,
Gongolais Cookie,Hot Coffee,,,,,,
Lemon Cake,Vanilla Meringue,Apricot Croissant,Almond Twist,Chocolate Coffee,Cherry Soda,,
Marzipan Cookie,Tuile Cookie,Almond Bear Claw,,,,,
Vanilla Eclair,Raspberry Cookie,,,,,,
Lemon Cake,Napoleon Cake,,,,,,
Lemon Cake,Opera Cake,Berry Tart,Apple Danish,Lemon Lemonade,,,
Cherry Tart,Almond Croissant,Apricot Croissant,Lemon Lemonade,,,,
Opera Cake,Cherry Tart,Cheese Croissant,Apricot Danish,Vanilla Frappuccino,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Chocolate Cake,Casino Cake,Chocolate Eclair,Orange Juice,Chocolate Coffee,Vanilla Frappuccino,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Lemon Cake,Lemon Tart,,,,,,
Lemon Cake,Chocolate Tart,Tuile Cookie,,,,,
Blackberry Tart,Raspberry Cookie,Chocolate Croissant,,,,,
Almond Croissant,Hot Coffee,,,,,,
Berry Tart,Lemon Tart,Raspberry Cookie,Almond Bear Claw,Bottled Water,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Opera Cake,Apricot Danish,Apple Danish,,,,,
Chocolate Eclair,Blueberry Tart,Apricot Croissant,Hot Coffee,,,,
Blackberry Tart,Cheese Croissant,,,,,,
Apple Pie,Apple Tart,Lemon Cookie,Vanilla Meringue,Marzipan Cookie,Lemon Lemonade,Chocolate Coffee,
Lemon Cake,Lemon Tart,Tuile Cookie,Chocolate Croissant,Lemon Lemonade,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Berry Tart,Almond Croissant,Apple Danish,Bottled Water,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Tuile Cookie,Bottled Water,,,,,,
Opera Cake,Strawberry Cake,Chocolate Eclair,Napoleon Cake,Chocolate Meringue,Walnut Cookie,Single Espresso,
Casino Cake,Napoleon Cake,Vanilla Frappuccino,,,,,
Coffee Eclair,Marzipan Cookie,Tuile Cookie,,,,,
Lemon Cake,Chocolate Meringue,,,,,,
Cherry Tart,Apricot Danish,Apple Danish,,,,,
Casino Cake,Berry Tart,Gongolais Cookie,Almond Croissant,Lemon Lemonade,Bottled Water,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Chocolate Cake,Pecan Tart,Tuile Cookie,Hot Coffee,,,,
Coffee Eclair,Cheese Croissant,Orange Juice,Bottled Water,,,,
Lemon Tart,Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,,,
Truffle Cake,Apricot Tart,Cherry Tart,Gongolais Cookie,Lemon Cookie,Marzipan Cookie,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Lemon Tart,Pecan Tart,Gongolais Cookie,Lemon Cookie,,,,
Gongolais Cookie,Cheese Croissant,Almond Bear Claw,Orange Juice,,,,
Almond Tart,Tuile Cookie,Cheese Croissant,Apricot Danish,Orange Juice,Chocolate Coffee,,
Lemon Cake,Almond Tart,Lemon Tart,Walnut Cookie,Almond Bear Claw,Vanilla Frappuccino,,
Casino Cake,Apricot Tart,Blueberry Tart,Cheese Croissant,,,,
Truffle Cake,Gongolais Cookie,Almond Croissant,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Almond Croissant,Raspberry Lemonade,Orange Juice,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Lemon Cake,Apricot Tart,Lemon Tart,Chocolate Coffee,Vanilla Frappuccino,,,
Vanilla Eclair,Cherry Tart,,,,,,
Opera Cake,Pecan Tart,Marzipan Cookie,Tuile Cookie,,,,
Truffle Cake,Napoleon Cake,Almond Tart,Chocolate Tart,Gongolais Cookie,Almond Croissant,Chocolate Croissant,Orange Juice
Truffle Cake,Pecan Tart,Gongolais Cookie,Lemon Cookie,Vanilla Meringue,,,
Opera Cake,Apricot Croissant,Blueberry Danish,,,,,
Strawberry Cake,Vanilla Eclair,Walnut Cookie,Raspberry Lemonade,,,,
Chocolate Eclair,Almond Croissant,Raspberry Lemonade,,,,,
Opera Cake,Almond Tart,Apple Danish,Orange Juice,,,,
Lemon Cake,Vanilla Eclair,Cheese Croissant,Orange Juice,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Lemon Cake,Opera Cake,Ganache Cookie,,,,,
Almond Bear Claw,Lemon Lemonade,Orange Juice,,,,,
Tuile Cookie,Cheese Croissant,Orange Juice,,,,,
Lemon Cake,Opera Cake,Chocolate Eclair,Lemon Tart,Lemon Lemonade,,,
Strawberry Cake,Napoleon Cake,Berry Tart,Blueberry Tart,Chocolate Meringue,Vanilla Frappuccino,,
Chocolate Cake,Chocolate Eclair,Berry Tart,Walnut Cookie,Raspberry Lemonade,Single Espresso,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Vanilla Eclair,Apple Pie,Apricot Croissant,Green Tea,,,,
Lemon Cake,Lemon Tart,Apricot Croissant,,,,,
Lemon Cookie,Bottled Water,Single Espresso,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Chocolate Cake,Napoleon Cake,Apple Tart,Apricot Croissant,,,,
Pecan Tart,Cheese Croissant,Almond Twist,Orange Juice,Single Espresso,,,
Strawberry Cake,Napoleon Cake,,,,,,
Chocolate Cake,Chocolate Eclair,Chocolate Tart,Vanilla Frappuccino,Cherry Soda,,,
Napoleon Cake,Almond Twist,Lemon Lemonade,,,,,
Blueberry Tart,Raspberry Cookie,Marzipan Cookie,Raspberry Lemonade,Vanilla Frappuccino,,,
Chocolate Cake,Casino Cake,Cherry Tart,Apple Croissant,,,,
Lemon Cake,Lemon Tart,Marzipan Cookie,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Tuile Cookie,,,,,,,
Strawberry Cake,Napoleon Cake,Blackberry Tart,Almond Croissant,Lemon Lemonade,Chocolate Coffee,Cherry Soda,
Strawberry Cake,Almond Croissant,Chocolate Croissant,Vanilla Frappuccino,,,,
Chocolate Cake,Coffee Eclair,Pecan Tart,Almond Croissant,,,,
Strawberry Cake,Berry Tart,Chocolate Tart,Raspberry Lemonade,Orange Juice,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Apple Tart,Berry Tart,Lemon Tart,,,,,
Napoleon Cake,Almond Tart,Blueberry Danish,,,,,
Chocolate Cake,Truffle Cake,Apple Pie,Berry Tart,Blueberry Tart,Lemon Lemonade,,
Marzipan Cookie,Tuile Cookie,Orange Juice,,,,,
Chocolate Cake,Casino Cake,Coffee Eclair,Cheese Croissant,Chocolate Coffee,Cherry Soda,Single Espresso,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Berry Tart,Vanilla Meringue,Bottled Water,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Lemon Cake,Opera Cake,Lemon Tart,,,,,
Truffle Cake,Gongolais Cookie,Vanilla Meringue,Cherry Soda,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Cherry Tart,Almond Twist,,,,,,
Berry Tart,Almond Croissant,Bottled Water,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Coffee Eclair,Blueberry Tart,Lemon Tart,Raspberry Cookie,Hot Coffee,Vanilla Frappuccino,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Chocolate Tart,Single Espresso,,,,,,
Ganache Cookie,Gongolais Cookie,Hot Coffee,Cherry Soda,,,,
Chocolate Cake,Casino Cake,Apple Croissant,Chocolate Coffee,,,,
Coffee Eclair,Apple Pie,Raspberry Cookie,Almond Twist,Hot Coffee,Cherry Soda,,
Ganache Cookie,Marzipan Cookie,Apple Danish,Bottled Water,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Berry Tart,Bottled Water,,,,,,
Opera Cake,Coffee Eclair,Apple Danish,Lemon Lemonade,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Blueberry Tart,Apricot Croissant,,,,,,
Apple Tart,Berry Tart,Raspberry Cookie,Lemon Cookie,Vanilla Meringue,Green Tea,Bottled Water,
Coffee Eclair,Vanilla Eclair,Almond Tart,Berry Tart,Tuile Cookie,,,
Berry Tart,Blueberry Tart,,,,,,
Coffee Eclair,Blackberry Tart,,,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Berry Tart,,,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Strawberry Cake,Napoleon Cake,Raspberry Cookie,,,,,
Chocolate Cake,Chocolate Eclair,Cherry Tart,Chocolate Meringue,,,,
Blueberry Tart,Almond Croissant,Apricot Croissant,Hot Coffee,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Chocolate Tart,Walnut Cookie,Cheese Croissant,Blueberry Danish,Vanilla Frappuccino,,,
Apple Pie,,,,,,,
Casino Cake,Strawberry Cake,Blueberry Tart,Chocolate Meringue,Raspberry Lemonade,Vanilla Frappuccino,,
Almond Twist,,,,,,,
Almond Tart,Cherry Tart,Apple Danish,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Apple Tart,Blackberry Tart,Apple Danish,,,,,
Apricot Tart,Lemon Tart,Hot Coffee,,,,,
Napoleon Cake,Gongolais Cookie,Marzipan Cookie,Chocolate Croissant,,,,
Vanilla Eclair,Blueberry Tart,Apple Danish,Lemon Lemonade,Chocolate Coffee,,,
Apple Tart,Lemon Tart,Apple Croissant,Apple Danish,,,,
Almond Tart,Chocolate Tart,Raspberry Cookie,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Lemon Cake,Casino Cake,Strawberry Cake,,,,,
Cherry Tart,Lemon Tart,Bottled Water,,,,,
Almond Tart,Marzipan Cookie,,,,,,
Napoleon Cake,Lemon Cookie,Apple Danish,Lemon Lemonade,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Chocolate Eclair,Gongolais Cookie,Walnut Cookie,Hot Coffee,,,,
Coffee Eclair,Blackberry Tart,Bottled Water,Single Espresso,,,,
Coffee Eclair,Chocolate Croissant,Vanilla Frappuccino,,,,,
Chocolate Cake,Casino Cake,Hot Coffee,Chocolate Coffee,,,,
Cherry Tart,,,,,,,
Almond Tart,Apple Tart,Almond Croissant,Apricot Croissant,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Lemon Tart,,,,,,,
Gongolais Cookie,Walnut Cookie,,,,,,
Truffle Cake,Raspberry Lemonade,,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Apple Pie,Apricot Tart,Cheese Croissant,Orange Juice,,,,
Berry Tart,Marzipan Cookie,Bottled Water,,,,,
Lemon Cake,Truffle Cake,Berry Tart,Gongolais Cookie,Green Tea,Hot Coffee,Chocolate Coffee,
Opera Cake,Chocolate Tart,Cherry Tart,Raspberry Cookie,Walnut Cookie,Almond Croissant,Vanilla Frappuccino,
Strawberry Cake,Coffee Eclair,Blackberry Tart,Gongolais Cookie,,,,
Cherry Tart,Apricot Danish,,,,,,
Coffee Eclair,Apple Pie,Almond Twist,,,,,
Casino Cake,Chocolate Meringue,Green Tea,,,,,
Chocolate Eclair,Almond Tart,Lemon Cookie,Vanilla Meringue,,,,
Strawberry Cake,Napoleon Cake,Blackberry Tart,Cherry Tart,Walnut Cookie,Chocolate Croissant,Raspberry Lemonade,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Coffee Eclair,Napoleon Cake,Apple Croissant,Apricot Danish,Almond Twist,,,
Opera Cake,Strawberry Cake,Napoleon Cake,,,,,
Opera Cake,Truffle Cake,Apple Tart,Cherry Tart,Apricot Danish,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Strawberry Cake,Napoleon Cake,Berry Tart,,,,,
Marzipan Cookie,Tuile Cookie,Almond Twist,,,,,
Berry Tart,Chocolate Tart,Lemon Tart,Vanilla Meringue,Orange Juice,,,
Lemon Cake,Lemon Tart,,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Marzipan Cookie,Tuile Cookie,Lemon Lemonade,,,,,
Strawberry Cake,Napoleon Cake,Almond Bear Claw,,,,,
Lemon Cake,Lemon Tart,Chocolate Croissant,Green Tea,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Raspberry Lemonade,,,,,,,
Coffee Eclair,Ganache Cookie,Apricot Danish,Apple Danish,,,,
Chocolate Tart,Chocolate Meringue,Blueberry Danish,,,,,
Apple Croissant,Chocolate Croissant,Chocolate Coffee,,,,,
Lemon Cake,Blackberry Tart,Lemon Tart,Gongolais Cookie,Apple Croissant,Chocolate Croissant,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Lemon Cake,Pecan Tart,Apple Croissant,Cheese Croissant,Almond Twist,,,
Raspberry Cookie,Raspberry Lemonade,,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Lemon Cake,Casino Cake,Strawberry Cake,Napoleon Cake,Raspberry Cookie,,,
Lemon Cake,Opera Cake,Apple Croissant,,,,,
Napoleon Cake,Chocolate Meringue,Almond Twist,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,,,,
Chocolate Eclair,,,,,,,
Berry Tart,Vanilla Meringue,Almond Croissant,,,,,
Truffle Cake,Gongolais Cookie,Raspberry Cookie,,,,,
Lemon Cake,Apricot Tart,,,,,,
Chocolate Eclair,,,,,,,
Truffle Cake,Almond Tart,Apple Tart,Cherry Tart,Ganache Cookie,Chocolate Croissant,,
Apple Pie,Ganache Cookie,Cheese Croissant,,,,,
Truffle Cake,Pecan Tart,Gongolais Cookie,Chocolate Meringue,,,,
Lemon Cake,Chocolate Meringue,Single Espresso,,,,,
Chocolate Eclair,Almond Croissant,,,,,,
Cheese Croissant,Orange Juice,,,,,,
Casino Cake,Strawberry Cake,Napoleon Cake,Vanilla Frappuccino,,,,
Casino Cake,Truffle Cake,Gongolais Cookie,,,,,
Chocolate Cake,Apple Tart,Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Berry Tart,Ganache Cookie,Vanilla Meringue,Tuile Cookie,Chocolate Coffee,,,
Opera Cake,Cherry Tart,Walnut Cookie,Apricot Danish,,,,
Berry Tart,Almond Twist,Bottled Water,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Chocolate Cake,Casino Cake,Apple Pie,Cherry Tart,Apricot Danish,,,
Hot Coffee,,,,,,,
Cherry Tart,Apricot Danish,,,,,,
Chocolate Eclair,Raspberry Cookie,Blueberry Danish,Raspberry Lemonade,Orange Juice,,,
Berry Tart,Gongolais Cookie,Apple Danish,,,,,
Vanilla Eclair,Napoleon Cake,Berry Tart,,,,,
Opera Cake,Coffee Eclair,,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Berry Tart,Bottled Water,,,,,,
Berry Tart,Lemon Cookie,Vanilla Meringue,Tuile Cookie,Bottled Water,,,
Napoleon Cake,Blueberry Tart,Lemon Tart,Walnut Cookie,,,,
Casino Cake,Gongolais Cookie,Lemon Cookie,Orange Juice,Bottled Water,Hot Coffee,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Cheese Croissant,Blueberry Danish,Lemon Lemonade,Orange Juice,Green Tea,Cherry Soda,,
Strawberry Cake,Apricot Tart,Lemon Tart,,,,,
Coffee Eclair,Apricot Tart,Lemon Cookie,Hot Coffee,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Lemon Cake,Lemon Tart,Vanilla Meringue,,,,,
Truffle Cake,Coffee Eclair,Raspberry Cookie,,,,,
