Apple Pie,Ganache Cookie,,,,,,
Berry Tart,Blackberry Tart,Pecan Tart,Bottled Water,,,,
Lemon Cake,Lemon Tart,Apple Danish,Cherry Soda,,,,
Coffee Eclair,Blackberry Tart,Lemon Tart,Single Espresso,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Blueberry Tart,Apricot Croissant,Apricot Danish,Hot Coffee,,,,
Apple Pie,Vanilla Meringue,Tuile Cookie,Lemon Lemonade,Single Espresso,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Chocolate Cake,Casino Cake,Green Tea,Bottled Water,Chocolate Coffee,,,
Cherry Tart,Apricot Danish,,,,,,
Vanilla Eclair,Bottled Water,,,,,,
Truffle Cake,Raspberry Cookie,Apple Danish,,,,,
Lemon Tart,Tuile Cookie,,,,,,
Truffle Cake,Chocolate Eclair,Pecan Tart,Gongolais Cookie,Orange Juice,,,
Apple Tart,Apple Croissant,Apple Danish,,,,,
Single Espresso,,,,,,,
Almond Tart,Cheese Croissant,,,,,,
Apple Croissant,Apricot Danish,Orange Juice,,,,,
Cherry Tart,Lemon Tart,Cheese Croissant,,,,,
Lemon Cake,Strawberry Cake,Lemon Tart,Hot Coffee,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Berry Tart,Cherry Tart,Bottled Water,,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Cherry Soda,,,,,,,
Blueberry Tart,Vanilla Meringue,,,,,,
Chocolate Cake,Blackberry Tart,Apple Croissant,Chocolate Coffee,,,,
Blueberry Tart,Chocolate Meringue,,,,,,
Strawberry Cake,Apple Pie,Lemon Tart,Chocolate Croissant,Blueberry Danish,Hot Coffee,Cherry Soda,
Apple Tart,Apple Croissant,Apricot Croissant,Apple Danish,Cherry Soda,,,
Lemon Cake,Opera Cake,Berry Tart,Cheese Croissant,Blueberry Danish,,,
Ganache Cookie,Lemon Cookie,Apricot Croissant,Almond Bear Claw,,,,
Lemon Cake,Lemon Tart,Apricot Croissant,Raspberry Lemonade,,,,
Chocolate Cake,Casino Cake,Truffle Cake,Apricot Croissant,Chocolate Coffee,,,
Raspberry Cookie,Walnut Cookie,,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Blackberry Tart,Blueberry Tart,Vanilla Meringue,,,,,
Ganache Cookie,Chocolate Coffee,Vanilla Frappuccino,,,,,
Chocolate Cake,Strawberry Cake,Vanilla Eclair,Napoleon Cake,Berry Tart,Chocolate Croissant,Chocolate Coffee,
Opera Cake,Vanilla Eclair,Cherry Tart,Apricot Danish,Vanilla Frappuccino,,,
Almond Tart,Lemon Cookie,Apricot Danish,,,,,
Casino Cake,Cheese Croissant,Orange Juice,,,,,
Opera Cake,Vanilla Eclair,Chocolate Tart,Chocolate Meringue,Walnut Cookie,Blueberry Danish,Vanilla Frappuccino,
Napoleon Cake,Blueberry Tart,Vanilla Meringue,Apricot Croissant,Hot Coffee,Cherry Soda,,
Strawberry Cake,Cherry Tart,Cheese Croissant,Apricot Danish,Single Espresso,,,
Casino Cake,Apple Pie,Chocolate Tart,,,,,
Vanilla Meringue,Apricot Croissant,Cheese Croissant,Vanilla Frappuccino,,,,
Vanilla Frappuccino,,,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Chocolate Cake,Apple Tart,,,,,,
Lemon Cake,Lemon Tart,Marzipan Cookie,Chocolate Coffee,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Vanilla Eclair,Tuile Cookie,,,,,,
Truffle Cake,Vanilla Meringue,Marzipan Cookie,,,,,
Casino Cake,Blueberry Tart,Cherry Tart,Tuile Cookie,Apricot Danish,Apple Danish,Cherry Soda,
Berry Tart,Ganache Cookie,Apricot Croissant,Lemon Lemonade,Cherry Soda,,,
Lemon Cake,Napoleon Cake,Raspberry Cookie,Vanilla Frappuccino,,,,
Coffee Eclair,Blackberry Tart,Lemon Tart,Chocolate Meringue,Chocolate Croissant,Single Espresso,,
Raspberry Cookie,Apricot Danish,,,,,,
Napoleon Cake,Almond Tart,Apple Croissant,,,,,
Blueberry Tart,Apricot Croissant,Cheese Croissant,Almond Twist,,,,
Blueberry Tart,Chocolate Meringue,Apricot Croissant,,,,,
Vanilla Eclair,Apple Pie,Cherry Soda,,,,,
Chocolate Cake,Almond Tart,,,,,,
Apricot Tart,Berry Tart,Tuile Cookie,,,,,
Cherry Tart,Apricot Danish,,,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Coffee Eclair,Apricot Tart,Lemon Cookie,Chocolate Croissant,,,,
Lemon Cake,Cherry Tart,Lemon Cookie,Apple Croissant,,,,
Apple Tart,Apple Croissant,Apple Danish,,,,,
Berry Tart,Blackberry Tart,Cherry Soda,,,,,
Lemon Cake,Lemon Tart,,,,,,
Chocolate Cake,Opera Cake,Cherry Tart,Gongolais Cookie,Apricot Danish,,,
Strawberry Cake,Truffle Cake,Bottled Water,,,,,
Truffle Cake,Gongolais Cookie,Almond Twist,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Opera Cake,Cherry Tart,Apricot Danish,Vanilla Frappuccino,,,,
Almond Bear Claw,Orange Juice,Chocolate Coffee,,,,,
Vanilla Meringue,,,,,,,
Casino Cake,Strawberry Cake,Truffle Cake,Almond Tart,Gongolais Cookie,Vanilla Meringue,Almond Bear Claw,
Tuile Cookie,Single Espresso,,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Casino Cake,Coffee Eclair,Apricot Danish,,,,,
Lemon Cake,Apricot Danish,Almond Bear Claw,,,,,
Lemon Tart,Almond Croissant,,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Strawberry Cake,Napoleon Cake,Ganache Cookie,Vanilla Frappuccino,,,,
Opera Cake,Cherry Tart,Vanilla Meringue,Apricot Danish,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Cherry Tart,Marzipan Cookie,Walnut Cookie,,,,,
Cherry Tart,Lemon Lemonade,,,,,,
Chocolate Cake,Vanilla Meringue,Blueberry Danish,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Lemon Cake,Strawberry Cake,Berry Tart,Blueberry Tart,Chocolate Tart,Gongolais Cookie,Chocolate Meringue,Vanilla Meringue
Coffee Eclair,Apple Pie,Cherry Tart,Ganache Cookie,Tuile Cookie,Almond Croissant,,
Truffle Cake,Vanilla Eclair,Gongolais Cookie,Almond Twist,,,,
Lemon Cake,Truffle Cake,Vanilla Eclair,Lemon Tart,,,,
Apricot Tart,Berry Tart,Bottled Water,Single Espresso,,,,
Truffle Cake,Chocolate Eclair,Gongolais Cookie,Almond Croissant,Almond Bear Claw,Lemon Lemonade,,
Coffee Eclair,Ganache Cookie,Marzipan Cookie,Tuile Cookie,Cherry Soda,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Lemon Cake,Opera Cake,Cherry Tart,Chocolate Croissant,Apricot Danish,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Chocolate Cake,Chocolate Croissant,Single Espresso,,,,,
Coffee Eclair,Blackberry Tart,Ganache Cookie,Apricot Croissant,Cherry Soda,Single Espresso,,
Napoleon Cake,Berry Tart,Lemon Lemonade,,,,,
Chocolate Cake,Almond Croissant,Blueberry Danish,Green Tea,,,,
Casino Cake,Lemon Tart,Gongolais Cookie,Almond Croissant,Apricot Croissant,,,
Single Espresso,,,,,,,
Chocolate Tart,Tuile Cookie,Orange Juice,,,,,
Apricot Danish,,,,,,,
Casino Cake,Lemon Tart,Chocolate Meringue,Lemon Lemonade,Green Tea,,,
Chocolate Eclair,Blueberry Tart,Gongolais Cookie,Raspberry Cookie,Almond Croissant,,,
Napoleon Cake,Lemon Tart,Cheese Croissant,,,,,
Coffee Eclair,Apple Tart,Marzipan Cookie,Apricot Croissant,Cheese Croissant,Blueberry Danish,Orange Juice,Hot Coffee
Chocolate Cake,Lemon Tart,,,,,,
Chocolate Cake,Truffle Cake,Lemon Tart,,,,,
Berry Tart,Bottled Water,,,,,,
Berry Tart,Blueberry Danish,Bottled Water,,,,,
Chocolate Cake,Lemon Tart,Tuile Cookie,Apple Croissant,Apricot Danish,,,
Lemon Cookie,Tuile Cookie,Chocolate Croissant,,,,,
Cheese Croissant,Apple Danish,Orange Juice,,,,,
Pecan Tart,Marzipan Cookie,Tuile Cookie,,,,,
Raspberry Cookie,Cherry Soda,,,,,,
Cheese Croissant,Orange Juice,,,,,,
Napoleon Cake,Apricot Tart,Blackberry Tart,Lemon Lemonade,,,,
Lemon Cake,Marzipan Cookie,Walnut Cookie,Orange Juice,Cherry Soda,,,
Blueberry Tart,Marzipan Cookie,Tuile Cookie,,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Lemon Cake,Lemon Tart,,,,,,
Tuile Cookie,Apricot Croissant,Vanilla Frappuccino,Cherry Soda,,,,
Ganache Cookie,Gongolais Cookie,Bottled Water,Single Espresso,,,,
Almond Tart,Blueberry Tart,Gongolais Cookie,Chocolate Croissant,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Napoleon Cake,Cheese Croissant,Blueberry Danish,,,,,
Raspberry Cookie,Chocolate Meringue,Cheese Croissant,Blueberry Danish,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,,,,
Chocolate Cake,Coffee Eclair,Ganache Cookie,Orange Juice,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Chocolate Eclair,Ganache Cookie,,,,,,
Apple Danish,,,,,,,
Raspberry Cookie,Apple Croissant,Cheese Croissant,Orange Juice,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Chocolate Tart,Almond Croissant,,,,,,
Berry Tart,Bottled Water,,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Chocolate Cake,Cherry Tart,Pecan Tart,Gongolais Cookie,Marzipan Cookie,Chocolate Coffee,,
Almond Tart,Tuile Cookie,Orange Juice,,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Coffee Eclair,Apple Pie,Blueberry Tart,Ganache Cookie,Cheese Croissant,Almond Twist,Single Espresso,
Lemon Cake,Blueberry Tart,Lemon Tart,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Chocolate Eclair,Coffee Eclair,Almond Tart,Vanilla Frappuccino,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Casino Cake,,,,,,,
Strawberry Cake,Coffee Eclair,Green Tea,,,,,
Cherry Tart,Raspberry Cookie,Apricot Danish,Lemon Lemonade,Chocolate Coffee,,,
Chocolate Eclair,Coffee Eclair,Napoleon Cake,Lemon Cookie,Vanilla Meringue,Almond Bear Claw,Raspberry Lemonade,
Strawberry Cake,Napoleon Cake,Ganache Cookie,,,,,
Truffle Cake,Apricot Tart,Chocolate Tart,Apple Croissant,Apricot Croissant,Orange Juice,Chocolate Coffee,
Chocolate Cake,Napoleon Cake,Tuile Cookie,Lemon Lemonade,,,,
Berry Tart,Lemon Tart,Apple Danish,Bottled Water,Single Espresso,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Chocolate Tart,Hot Coffee,Vanilla Frappuccino,,,,,
Lemon Cake,Napoleon Cake,Berry Tart,Lemon Tart,Chocolate Croissant,Orange Juice,,
Berry Tart,Apple Croissant,Green Tea,Vanilla Frappuccino,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Lemon Cake,Lemon Tart,,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Apple Tart,Blueberry Tart,Apricot Croissant,Hot Coffee,,,,
Casino Cake,Lemon Tart,Chocolate Croissant,Single Espresso,,,,
Coffee Eclair,Apricot Croissant,Almond Bear Claw,,,,,
Casino Cake,Strawberry Cake,Napoleon Cake,Lemon Tart,,,,
Truffle Cake,Ganache Cookie,Gongolais Cookie,Apricot Croissant,,,,
Lemon Cake,Lemon Tart,Gongolais Cookie,Raspberry Cookie,Apple Danish,Hot Coffee,Vanilla Frappuccino,
Chocolate Cake,Casino Cake,Apricot Croissant,Blueberry Danish,Chocolate Coffee,,,
Opera Cake,Tuile Cookie,Apricot Croissant,Orange Juice,,,,
Berry Tart,Bottled Water,,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Truffle Cake,Apple Tart,Gongolais Cookie,,,,,
Chocolate Eclair,Raspberry Cookie,Tuile Cookie,Apple Danish,Chocolate Coffee,,,
Opera Cake,Truffle Cake,Tuile Cookie,,,,,
Chocolate Cake,Chocolate Eclair,Apricot Tart,Blueberry Tart,Raspberry Cookie,Apricot Danish,Vanilla Frappuccino,
Opera Cake,Blackberry Tart,Almond Bear Claw,Orange Juice,,,,
Lemon Cake,Lemon Tart,,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Lemon Cake,Coffee Eclair,Almond Tart,,,,,
Chocolate Coffee,,,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Lemon Cake,Casino Cake,Apple Pie,Blackberry Tart,,,,
Vanilla Eclair,Blueberry Tart,Apricot Croissant,Hot Coffee,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Lemon Cake,Casino Cake,Cherry Tart,Lemon Tart,Vanilla Frappuccino,,,
Cheese Croissant,Chocolate Croissant,Orange Juice,,,,,
Strawberry Cake,,,,,,,
Blueberry Tart,,,,,,,
Berry Tart,Raspberry Cookie,Bottled Water,Cherry Soda,,,,
Truffle Cake,Pecan Tart,Gongolais Cookie,,,,,
Casino Cake,Ganache Cookie,Almond Twist,Orange Juice,,,,
Truffle Cake,Gongolais Cookie,Hot Coffee,,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Chocolate Eclair,Almond Tart,Vanilla Meringue,Apple Croissant,,,,
Truffle Cake,Apple Pie,Gongolais Cookie,,,,,
Apple Tart,Blueberry Tart,Vanilla Meringue,Apricot Croissant,Hot Coffee,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Strawberry Cake,Apricot Croissant,Hot Coffee,,,,,
Cherry Tart,Cheese Croissant,,,,,,
Raspberry Lemonade,,,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Cherry Tart,Marzipan Cookie,Tuile Cookie,Blueberry Danish,,,,
Gongolais Cookie,Green Tea,,,,,,
Casino Cake,Lemon Lemonade,Orange Juice,,,,,
Cherry Tart,Chocolate Croissant,,,,,,
Strawberry Cake,Truffle Cake,Coffee Eclair,Gongolais Cookie,Cheese Croissant,,,
Lemon Cake,Chocolate Meringue,Walnut Cookie,Chocolate Croissant,Apple Danish,,,
Berry Tart,Blackberry Tart,Chocolate Coffee,,,,,
Apricot Tart,Cheese Croissant,Orange Juice,,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Strawberry Cake,Chocolate Tart,,,,,,
Chocolate Croissant,Bottled Water,,,,,,
Coffee Eclair,Chocolate Tart,Cherry Tart,Vanilla Meringue,,,,
Gongolais Cookie,Walnut Cookie,Hot Coffee,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Chocolate Cake,Berry Tart,Bottled Water,,,,,
Blueberry Danish,Raspberry Lemonade,Chocolate Coffee,,,,,
Casino Cake,Truffle Cake,Gongolais Cookie,Apricot Danish,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Cherry Tart,Apricot Danish,Chocolate Coffee,,,,,
Opera Cake,Blackberry Tart,Raspberry Cookie,Walnut Cookie,Vanilla Frappuccino,Cherry Soda,,
Cheese Croissant,Orange Juice,,,,,,
Napoleon Cake,Blackberry Tart,Almond Croissant,Hot Coffee,,,,
Chocolate Cake,Casino Cake,,,,,,
Cherry Tart,Marzipan Cookie,Walnut Cookie,Orange Juice,,,,
Blueberry Tart,Lemon Tart,Apricot Croissant,Cheese Croissant,Orange Juice,,,
Chocolate Eclair,Berry Tart,Apple Danish,Almond Bear Claw,Lemon Lemonade,,,
Vanilla Frappuccino,,,,,,,
Chocolate Cake,Lemon Cake,Lemon Tart,,,,,
Lemon Cake,Lemon Tart,Ganache Cookie,Raspberry Cookie,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Strawberry Cake,Vanilla Eclair,Napoleon Cake,Apple Croissant,Apricot Croissant,Green Tea,Cherry Soda,
Lemon Cake,Casino Cake,,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Apple Croissant,Chocolate Croissant,,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Strawberry Cake,Napoleon Cake,Cherry Tart,Almond Twist,,,,
Cheese Croissant,Orange Juice,,,,,,
Chocolate Cake,Casino Cake,Hot Coffee,Chocolate Coffee,,,,
Truffle Cake,Marzipan Cookie,Tuile Cookie,,,,,
Berry Tart,Blueberry Tart,Pecan Tart,Bottled Water,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Vanilla Eclair,Apple Pie,Berry Tart,Pecan Tart,Cheese Croissant,,,
Strawberry Cake,Walnut Cookie,Apricot Croissant,,,,,
Vanilla Frappuccino,Single Espresso,,,,,,
Cheese Croissant,Orange Juice,,,,,,
Truffle Cake,Cherry Tart,Gongolais Cookie,Chocolate Croissant,Green Tea,Bottled Water,,
Berry Tart,Bottled Water,,,,,,
Strawberry Cake,Napoleon Cake,Berry Tart,,,,,
Apple Tart,Chocolate Tart,Almond Bear Claw,Vanilla Frappuccino,,,,
Truffle Cake,Gongolais Cookie,Cheese Croissant,,,,,
Ganache Cookie,Orange Juice,,,,,,
Strawberry Cake,Napoleon Cake,Blueberry Tart,Apricot Croissant,Hot Coffee,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Gongolais Cookie,Vanilla Meringue,Marzipan Cookie,Cheese Croissant,Hot Coffee,,,
Tuile Cookie,Apricot Croissant,Apricot Danish,,,,,
Truffle Cake,Blackberry Tart,Chocolate Coffee,,,,,
Ganache Cookie,Vanilla Meringue,Chocolate Croissant,Chocolate Coffee,,,,
Strawberry Cake,Truffle Cake,Napoleon Cake,Apple Pie,Marzipan Cookie,Bottled Water,,
Opera Cake,Blueberry Tart,Cherry Tart,Gongolais Cookie,Walnut Cookie,Apricot Danish,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Blueberry Tart,Apple Danish,Chocolate Coffee,Cherry Soda,,,,
Berry Tart,Walnut Cookie,Cheese Croissant,,,,,
Strawberry Cake,Ganache Cookie,Raspberry Cookie,Lemon Cookie,Almond Twist,,,
Strawberry Cake,,,,,,,
Vanilla Eclair,Marzipan Cookie,Tuile Cookie,,,,,
Apricot Tart,Apple Croissant,Apple Danish,,,,,
Lemon Cake,Ganache Cookie,,,,,,
Berry Tart,Ganache Cookie,,,,,,
Almond Tart,Apple Tart,Ganache Cookie,Marzipan Cookie,Tuile Cookie,Apple Croissant,,
Strawberry Cake,Lemon Cookie,Lemon Lemonade,,,,,
Coffee Eclair,Vanilla Meringue,Apple Croissant,,,,,
Casino Cake,Apricot Croissant,Blueberry Danish,Vanilla Frappuccino,,,,
Coffee Eclair,Blackberry Tart,,,,,,
Napoleon Cake,Vanilla Meringue,Almond Bear Claw,Raspberry Lemonade,,,,
Chocolate Cake,Casino Cake,Cheese Croissant,Almond Twist,Raspberry Lemonade,Chocolate Coffee,,
Coffee Eclair,Marzipan Cookie,Tuile Cookie,Raspberry Lemonade,,,,
Napoleon Cake,Ganache Cookie,,,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Coffee Eclair,Blackberry Tart,,,,,,
Blueberry Tart,Apricot Croissant,Chocolate Croissant,Hot Coffee,,,,
Vanilla Eclair,Lemon Tart,Hot Coffee,,,,,
Raspberry Cookie,,,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Vanilla Eclair,Napoleon Cake,Gongolais Cookie,Lemon Cookie,Apricot Croissant,Chocolate Croissant,Apple Danish,
Napoleon Cake,Pecan Tart,Tuile Cookie,,,,,
Apricot Tart,Ganache Cookie,Chocolate Meringue,Chocolate Croissant,Almond Twist,Almond Bear Claw,Hot Coffee,Single Espresso
Chocolate Eclair,Apricot Croissant,,,,,,
Berry Tart,Pecan Tart,Bottled Water,,,,,
Cheese Croissant,Orange Juice,,,,,,
Lemon Cake,Chocolate Eclair,Lemon Tart,Pecan Tart,,,,
Strawberry Cake,Apricot Croissant,Lemon Lemonade,Raspberry Lemonade,Hot Coffee,,,
Almond Tart,Berry Tart,Raspberry Cookie,,,,,
Apricot Tart,Chocolate Tart,Raspberry Cookie,Cheese Croissant,Chocolate Croissant,Apple Danish,Almond Bear Claw,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Coffee Eclair,Berry Tart,Blackberry Tart,Pecan Tart,Lemon Cookie,Chocolate Meringue,Cherry Soda,
Chocolate Tart,Apricot Danish,Apple Danish,,,,,
Coffee Eclair,Chocolate Tart,Tuile Cookie,Chocolate Croissant,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Coffee Eclair,Apple Pie,Almond Twist,,,,,
Blackberry Tart,Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,
Chocolate Croissant,Single Espresso,,,,,,
Lemon Cake,Coffee Eclair,Apple Pie,Chocolate Croissant,Almond Twist,Hot Coffee,Vanilla Frappuccino,
Berry Tart,Pecan Tart,Chocolate Meringue,Cheese Croissant,Orange Juice,Hot Coffee,,
Apricot Tart,Blackberry Tart,Chocolate Meringue,Marzipan Cookie,Tuile Cookie,Almond Twist,Chocolate Coffee,
Chocolate Cake,Lemon Cake,Casino Cake,Apricot Croissant,Chocolate Coffee,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Blueberry Tart,Lemon Tart,Almond Twist,Almond Bear Claw,Bottled Water,Cherry Soda,,
Coffee Eclair,Cheese Croissant,Orange Juice,Green Tea,,,,
Blackberry Tart,Chocolate Tart,Lemon Cookie,Vanilla Frappuccino,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Blueberry Tart,Cherry Tart,Lemon Cookie,Cheese Croissant,Almond Twist,Orange Juice,Green Tea,
Casino Cake,Vanilla Eclair,Napoleon Cake,Blueberry Danish,,,,
Almond Tart,Tuile Cookie,Raspberry Lemonade,,,,,
Pecan Tart,Cheese Croissant,Orange Juice,Hot Coffee,,,,
Blueberry Tart,Lemon Tart,Orange Juice,,,,,
Berry Tart,Bottled Water,,,,,,
Blackberry Tart,Chocolate Tart,Single Espresso,,,,,
Almond Twist,Lemon Lemonade,,,,,,
Almond Tart,Apricot Tart,Pecan Tart,Ganache Cookie,Gongolais Cookie,Walnut Cookie,,
Chocolate Eclair,Apricot Tart,Blueberry Danish,,,,,
Opera Cake,Strawberry Cake,Orange Juice,Cherry Soda,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Truffle Cake,Napoleon Cake,Apple Pie,Blueberry Tart,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Lemon Cake,Casino Cake,Apple Tart,Apricot Tart,Pecan Tart,Tuile Cookie,Raspberry Lemonade,
Apricot Tart,Raspberry Cookie,Marzipan Cookie,Tuile Cookie,,,,
Opera Cake,Cherry Tart,Apricot Danish,Raspberry Lemonade,,,,
Lemon Cake,Lemon Tart,Apricot Croissant,Almond Twist,,,,
Strawberry Cake,Napoleon Cake,Blueberry Tart,Vanilla Meringue,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,,,,
Berry Tart,Bottled Water,Vanilla Frappuccino,,,,,
Almond Bear Claw,Raspberry Lemonade,,,,,,
Strawberry Cake,Gongolais Cookie,Cheese Croissant,Orange Juice,,,,
Truffle Cake,Chocolate Eclair,Gongolais Cookie,Chocolate Croissant,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Chocolate Tart,Vanilla Frappuccino,,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Chocolate Cake,Chocolate Meringue,Vanilla Meringue,,,,,
Truffle Cake,,,,,,,
Berry Tart,Marzipan Cookie,Bottled Water,,,,,
Almond Tart,Blackberry Tart,Lemon Lemonade,,,,,
Opera Cake,Lemon Tart,Vanilla Meringue,Almond Twist,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Coffee Eclair,Blueberry Tart,Apricot Croissant,Hot Coffee,,,,
Casino Cake,Berry Tart,Bottled Water,,,,,
Coffee Eclair,Vanilla Eclair,Apple Pie,Pecan Tart,Almond Twist,Hot Coffee,,
Lemon Cake,Strawberry Cake,Coffee Eclair,Cheese Croissant,Orange Juice,Green Tea,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Apple Tart,Gongolais Cookie,Almond Bear Claw,Orange Juice,Vanilla Frappuccino,,,
Blueberry Danish,Cherry Soda,Single Espresso,,,,,
Lemon Cake,,,,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Apple Pie,Blackberry Tart,,,,,,
Chocolate Cake,Casino Cake,Napoleon Cake,Chocolate Croissant,,,,
Strawberry Cake,Almond Tart,Berry Tart,Cherry Tart,,,,
Vanilla Eclair,Cheese Croissant,Raspberry Lemonade,Orange Juice,,,,
Coffee Eclair,Blueberry Tart,Gongolais Cookie,Apricot Croissant,Almond Bear Claw,Hot Coffee,,
Opera Cake,Almond Tart,Apricot Tart,Cherry Tart,Apricot Danish,,,
Casino Cake,Apple Danish,Raspberry Lemonade,Single Espresso,,,,
Bottled Water,,,,,,,
Chocolate Cake,Gongolais Cookie,Apricot Danish,,,,,
Chocolate Cake,Casino Cake,Walnut Cookie,Apricot Croissant,Chocolate Coffee,,,
Lemon Lemonade,,,,,,,
Blueberry Tart,Apricot Croissant,,,,,,
Strawberry Cake,Napoleon Cake,Apple Croissant,Lemon Lemonade,,,,
Almond Tart,Berry Tart,Chocolate Tart,Apple Danish,Almond Bear Claw,,,
Blackberry Tart,Walnut Cookie,,,,,,
Apricot Tart,Berry Tart,Apple Croissant,,,,,
Coffee Eclair,Blackberry Tart,Lemon Cookie,Single Espresso,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Lemon Cake,Truffle Cake,Gongolais Cookie,,,,,
Strawberry Cake,Raspberry Cookie,Walnut Cookie,,,,,
Almond Tart,Berry Tart,Pecan Tart,Apple Danish,Lemon Lemonade,Hot Coffee,Single Espresso,
Chocolate Cake,Lemon Cake,Ganache Cookie,Vanilla Meringue,Marzipan Cookie,Chocolate Croissant,Hot Coffee,Chocolate Coffee
Opera Cake,Apple Tart,Gongolais Cookie,,,,,
Truffle Cake,Blueberry Tart,Gongolais Cookie,Chocolate Croissant,Apple Danish,Hot Coffee,,
Strawberry Cake,Napoleon Cake,Apple Tart,Walnut Cookie,Almond Croissant,,,
